76,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24530002,290617,204,"2200020100080","10091551000161"
77,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24460001,290812,205,"2200020100083","8159162000189"
78,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",17000001,290989,134,"2200020100069","12200283000102"
79,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24530002,292429,204,"2200020100080","10264406000135"
80,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11700004,292534,210,"8100020100109","5903125000145"
81,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",14510010,293180,82,"2200020100076","3155926000144"
82,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",13240008,294098,211,"5500020100031","13112669000117"
83,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12260005,294256,212,"2200020100074","6158455000116"
84,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",31740004,294260,213,"2200020100074","6158455000116"
85,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",10740013,294363,214,"5500020100031","8642138000104"
86,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24720005,294554,216,"5500020100030","14043574000151"
87,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",32040002,294715,145,"5500020100032","10565000000192"
88,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24210002,295220,219,"2200020100085","63761902000160"
89,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20210010,295507,220,"2200020100073","24859332000194"
90,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20420001,295917,179,"5500020100031","3330461000110"
91,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",13240008,295932,211,"5500020100031","13104740000110"
92,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23880006,296027,222,"5500020100030","1598548000148"
93,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24150006,296322,224,"5500020100030","5853163000130"
94,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",22890001,296774,136,"2200020100069","12334629000157"
95,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",22890001,297038,136,"2200020100069","12241675000101"
96,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34300017,298006,228,"5300020100012","63787097000144"
97,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",17000001,299331,134,"2200020100069","12350153000148"
98,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",22890001,299332,136,"2200020100069","12350153000148"
99,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12460002,299350,230,"2220320100066","6553721000105"
100,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23590004,299364,231,"2010120100024","7104940000170"
101,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",18530014,299464,233,"5600020100450","3155751000175"
102,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",20570010,299497,234,"2220320100042","6553713000169"
103,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24620007,299728,236,"4900020100024","13114004000142"
104,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12460002,300011,230,"2220320100066","1612568000126"
105,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,300249,203,"2220320100078","41522152000131"
