38,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",750310,331526,"Prestação de Contas Concluída","Normal",\N,"25000.129184/2010-08","Publicado"
39,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",750725,294363,"Prestação de Contas Concluída","Normal",\N,"71001.012484/2010-58","Publicado"
40,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",751403,310328,"Prestação de Contas Concluída","Normal",\N,"25000.097589/2010-61","Publicado"
41,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",751437,311621,"Prestação de Contas Concluída","Normal",\N,"25000.129320/2010-51","Publicado"
42,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",752548,334864,"Prestação de Contas Concluída","Normal",\N,"25000.136776/2010-78","Publicado"
43,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",753281,311615,"Prestação de Contas Concluída","Normal",\N,"25000.097910/2010-16","Publicado"
44,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",753285,311619,"Prestação de Contas Concluída","Normal",\N,"25000.097922/2010-32","Publicado"
45,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",753300,284704,"Prestação de Contas Aprovada","Normal",\N,"71001.012716/2010-78","Publicado"
46,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",753601,373085,"Prestação de Contas Aprovada","Normal",\N,"105872/2010","Publicado"
47,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",753765,303471,"Prestação de Contas Aprovada","Normal",\N,"057697/2010","Publicado"
48,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",753881,317020,"Prestação de Contas Concluída","Normal",\N,"25000.221697/2010-61","Publicado"
49,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",754195,313120,"Prestação de Contas Aprovada","Normal",\N,"066555/2010","Publicado"
50,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",754261,315104,"Prestação de Contas Aprovada","Normal",\N,"068339/2010","Publicado"
51,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",754363,307207,"Prestação de Contas Aprovada","Normal",\N,"061130/2010","Publicado"
52,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",754628,302115,"Prestação de Contas Aprovada","Normal",\N,"71001.012605/2010-61","Publicado"
53,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",754646,287038,"Prestação de Contas Aprovada","Normal",\N,"71001.012685/2010-55","Publicado"
54,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",755087,387061,"Prestação de Contas Comprovada em Análise","Normal",\N,"46010.003657/2010-91","Publicado"
55,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756067,416418,"Prestação de Contas Concluída","Normal",\N,"60414000546201191","Publicado"
56,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756155,466204,"Prestação de Contas Concluída","Normal",\N,"60414001112201117","Publicado"
57,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756156,445608,"Prestação de Contas Concluída","Normal",\N,"60414000955201198","Publicado"
58,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756414,444665,"Prestação de Contas Concluída","Normal",\N,"08025000916201154","Publicado"
59,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756469,445611,"Prestação de Contas Aprovada","Normal",\N,"08025000922201110","Publicado"
60,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756515,433238,"Prestação de Contas Concluída","Normal",\N,"60414000752201100","Publicado"
61,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756543,476701,"Prestação de Contas Concluída","Normal",\N,"60414001302201126","Publicado"
62,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756678,431870,"Prestação de Contas Concluída","Normal",\N,"60414000468201125","Publicado"
63,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756723,491656,"Prestação de Contas Concluída","Normal",\N,"60414001388201197","Publicado"
64,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756800,441111,"Prestação de Contas Aprovada","Normal",\N,"020353/2011","Publicado"
65,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756811,448952,"Prestação de Contas Aprovada","Normal",\N,"025298/2011","Publicado"
66,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756820,459066,"Prestação de Contas Aprovada","Normal",\N,"030677/2011","Publicado"
67,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756887,435953,"Prestação de Contas Concluída","Normal",\N,"017498/2011","Publicado"
68,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756909,442355,"Prestação de Contas Aprovada","Normal",\N,"021015/2011","Publicado"
69,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",756981,437458,"Prestação de Contas Aprovada","Normal",\N,"59250000025201175","Publicado"
70,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757242,445881,"Prestação de Contas Concluída","Normal",\N,"023195/2011","Publicado"
71,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757434,458770,"Prestação de Contas Concluída","Normal",\N,"030495/2011","Publicado"
72,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757477,460380,"Prestação de Contas Concluída","Normal",\N,"59520001142201129","Publicado"
73,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757658,479740,"Prestação de Contas Concluída","Normal",\N,"60414001335201176","Publicado"
74,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757746,468219,"Prestação de Contas Concluída","Normal",\N,"60414000554201138","Publicado"
75,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757932,462018,"Prestação de Contas Rejeitada","Normal",\N,"60414001124201133","Publicado"
76,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",757957,486669,"Prestação de Contas Concluída","Normal",\N,"60414000451201178","Publicado"
77,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758173,497729,"Prestação de Contas Concluída","Normal",\N,"60414001367201171","Publicado"
78,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758174,497723,"Prestação de Contas Concluída","Normal",\N,"60414001377201115","Publicado"
79,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758260,444185,"Prestação de Contas Aprovada","Normal",\N,"022134/2011","Publicado"
80,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758369,439111,"Prestação de Contas Aprovada","Liminar Judicial",\N,"019455/2011","Publicado"
81,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758409,457308,"Prestação de Contas Concluída","Normal",\N,"029622/2011","Publicado"
82,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758673,467065,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"59520001207201136","Publicado"
83,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758678,482733,"Prestação de Contas Concluída","Normal",\N,"59570.000984/2011-78","Publicado"
84,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758759,489118,"Prestação de Contas Aprovada","Normal",\N,"59800.000060/2011-11","Publicado"
85,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758769,479450,"Prestação de Contas Aprovada","Normal",\N,"59570.001045/2011-41","Publicado"
86,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758832,462321,"Prestação de Contas Aprovada","Normal",\N,"032602/2011","Publicado"
87,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",758944,435469,"Prestação de Contas Aprovada","Normal",\N,"017159/2011","Publicado"
88,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",759022,485149,"Prestação de Contas Concluída","Normal",\N,"049522/2011","Publicado"
89,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",759296,507137,"Prestação de Contas Aprovada","Normal",\N,"064110/2011","Publicado"
90,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",759494,489105,"Prestação de Contas Aprovada","Normal",\N,"59800.000072/2011-45","Publicado"
91,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760193,434583,"Prestação de Contas Aprovada","Normal",\N,"60414000580201166","Publicado"
92,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760194,516145,"Prestação de Contas Concluída","Normal",\N,"59570.001144/2011-22","Publicado"
93,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760229,453123,"Prestação de Contas Concluída","Normal",\N,"60414000792201143","Publicado"
94,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760245,497736,"Prestação de Contas Concluída","Normal",\N,"60414001370201195","Publicado"
95,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760246,516672,"Prestação de Contas Concluída","Normal",\N,"60414001373201129","Publicado"
96,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760247,516786,"Prestação de Contas Concluída","Normal",\N,"60414001375201118","Publicado"
97,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760248,435999,"Prestação de Contas Aprovada","Normal",\N,"60414000772201172","Publicado"
98,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760578,463546,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"08020.011651/2011-60","Publicado"
99,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760629,452121,"Prestação de Contas Aprovada","Normal",\N,"026731/2011","Publicado"
100,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760778,466312,"Prestação de Contas Aprovada","Normal",\N,"035349/2011","Publicado"
101,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",760780,476871,"Prestação de Contas Aprovada","Normal",\N,"043946/2011","Publicado"
102,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761169,459985,"Prestação de Contas Concluída","Normal",\N,"59570.001199/2011-32","Publicado"
103,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761170,508371,"Prestação de Contas Concluída","Normal",\N,"59570.001198/2011-98","Publicado"
104,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761171,508406,"Prestação de Contas Aprovada","Normal",\N,"59570.001197/2011-43","Publicado"
105,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761246,456567,"Prestação de Contas Aprovada","Normal",\N,"029189/2011","Publicado"
106,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761265,497983,"Prestação de Contas Aprovada","Normal",\N,"00350.009701/2011-03","Publicado"
107,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761320,457258,"Prestação de Contas Concluída","Normal",\N,"029595/2011","Publicado"
108,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",761514,458466,"Prestação de Contas Concluída","Normal",\N,"25000.211991/2011-46","Publicado"
109,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",762374,508457,"Prestação de Contas Rejeitada","Normal",\N,"60414001750201120","Publicado"
110,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",762380,518019,"Prestação de Contas Concluída","Normal",\N,"59570.001235/2011-68","Publicado"
111,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",762397,440661,"Prestação de Contas Aprovada","Normal",\N,"020191/2011","Publicado"
112,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",762907,484537,"Prestação de Contas Aprovada","Normal",\N,"049208/2011","Publicado"
