48,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",121,"ANTONIO ROBERTO","INDIVIDUAL"
49,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",124,"ARIOSTO HOLANDA","INDIVIDUAL"
50,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",125,"ARLINDO CHINAGLIA","INDIVIDUAL"
51,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",126,"ARMANDO MONTEIRO","INDIVIDUAL"
52,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",128,"ARNALDO FARIA DE SA","INDIVIDUAL"
53,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",129,"ARNALDO JARDIM","INDIVIDUAL"
54,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",133,"AROLDO MARTINS","INDIVIDUAL"
55,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",134,"ARTHUR LIRA","INDIVIDUAL"
56,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",136,"ARTHUR VIRGILIO BISNETO","INDIVIDUAL"
57,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",138,"ASDRUBAL BENTES","INDIVIDUAL"
58,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",140,"ASSIS DO COUTO","INDIVIDUAL"
59,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",143,"ATILA LINS","INDIVIDUAL"
60,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",145,"AUDIFAX","INDIVIDUAL"
61,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",149,"AUREO RIBEIRO","INDIVIDUAL"
62,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",150,"BACELAR","INDIVIDUAL"
63,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",151,"BALEIA ROSSI","INDIVIDUAL"
64,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",152,"BANCADA DA BAHIA","BANCADA"
65,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",154,"BANCADA DE ALAGOAS","BANCADA"
66,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",157,"BANCADA DE PERNAMBUCO","BANCADA"
67,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",160,"BANCADA DE SANTA CATARINA","BANCADA"
68,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",165,"BANCADA DO AMAPA","BANCADA"
69,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",166,"BANCADA DO AMAZONAS","BANCADA"
70,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",167,"BANCADA DO CEARA","BANCADA"
71,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",170,"BANCADA DO MARANHAO","BANCADA"
72,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",172,"BANCADA DO MATO GROSSO DO SUL","BANCADA"
73,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",174,"BANCADA DO PARANA","BANCADA"
74,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",175,"BANCADA DO PIAUI","BANCADA"
75,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",178,"BANCADA DO RIO GRANDE DO SUL","BANCADA"
76,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",179,"BEBETO","INDIVIDUAL"
77,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",183,"BENES LEOCADIO","INDIVIDUAL"
78,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",187,"BERNARDO SANTANA DE VASCONCELLOS","INDIVIDUAL"
79,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",188,"BETINHO GOMES","INDIVIDUAL"
80,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",189,"BETINHO ROSADO","INDIVIDUAL"
81,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",190,"BETO ALBUQUERQUE","INDIVIDUAL"
82,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",191,"BETO FARO","INDIVIDUAL"
83,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",195,"BETO SALAME","INDIVIDUAL"
84,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",196,"BIA CAVASSA","INDIVIDUAL"
85,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",200,"BILAC PINTO","INDIVIDUAL"
86,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",201,"BIRA DO PINDARE","INDIVIDUAL"
87,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",203,"BLAIRO MAGGI","INDIVIDUAL"
88,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",204,"BOCA ABERTA","INDIVIDUAL"
89,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",205,"BOHN GASS","INDIVIDUAL"
90,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",206,"BONIFACIO DE ANDRADA","INDIVIDUAL"
91,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",209,"BRUNNY","INDIVIDUAL"
92,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",210,"BRUNO ARAUJO","INDIVIDUAL"
93,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",211,"BRUNO COVAS","INDIVIDUAL"
94,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",212,"CABO DACIOLO","INDIVIDUAL"
95,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",213,"CABO JUNIO AMARAL","INDIVIDUAL"
96,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",214,"CABO SABINO","INDIVIDUAL"
97,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",215,"CABUCU BORGES","INDIVIDUAL"
98,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",216,"CACA LEAO","INDIVIDUAL"
99,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",217,"CAETANO","INDIVIDUAL"
100,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",218,"CAIO NARCIO","INDIVIDUAL"
101,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",219,"CAJAR NARDES","INDIVIDUAL"
102,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",220,"CAMILO CAPIBERIBE","INDIVIDUAL"
103,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",221,"CAMILO COLA","INDIVIDUAL"
104,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",222,"CANDIDO VACCAREZZA","INDIVIDUAL"
105,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",224,"CAPITAO AUGUSTO","INDIVIDUAL"
106,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",228,"CARLA ZAMBELLI","INDIVIDUAL"
107,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",230,"CARLINHOS DE ALMEIDA","INDIVIDUAL"
108,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",231,"CARLOS ALBERTO LEREIA","INDIVIDUAL"
109,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",233,"CARLOS BEZERRA","INDIVIDUAL"
110,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",234,"CARLOS BRANDAO","INDIVIDUAL"
111,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",236,"CARLOS EDUARDO CADOCA","INDIVIDUAL"
112,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",238,"CARLOS GOMES","INDIVIDUAL"
113,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",240,"CARLOS JORDY","INDIVIDUAL"
114,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",241,"CARLOS MAGNO","INDIVIDUAL"
